Date,Demand,RRP,pDemand,pRRP,nDemand,nRRP,FracNegative,Minimum Temperature,Maximum Temperature,SchoolDay,Holiday
2016-03-17,143184.80499999996,49.49110150165726,143184.80499999996,49.49110150165726,0.0,0.0,0.0,18.3,32.5,Y,N
2016-03-18,118189.72000000003,33.972023618466984,118189.72000000003,33.972023618466984,0.0,0.0,0.0,15.2,19.5,Y,N
2016-03-19,105484.09999999998,48.717489980480494,105484.09999999998,48.717489980480494,0.0,0.0,0.0,12.0,18.8,Y,N
2016-03-20,100394.05999999998,47.17506412480979,100394.05999999998,47.17506412480979,0.0,0.0,0.0,10.1,23.3,Y,N
2016-03-21,117796.71500000003,49.67654934902047,117796.71500000003,49.67654934902047,0.0,0.0,0.0,11.2,23.5,Y,N
2016-03-22,124081.46,56.87274821476148,124081.46,56.87274821476148,0.0,0.0,0.0,11.4,24.3,Y,N
2016-03-23,126074.89499999999,44.26219137917983,126074.89499999999,44.26219137917983,0.0,0.0,0.0,13.7,28.8,Y,N
2016-03-24,125072.72999999998,42.354944323195,125072.72999999998,42.354944323195,0.0,0.0,0.0,16.3,21.2,N,N
2016-03-25,101740.88999999998,30.2218554796405,101740.88999999998,30.2218554796405,0.0,0.0,0.0,15.9,20.4,N,Y
2016-03-26,102726.74499999995,30.539497426887237,102726.74499999995,30.539497426887237,0.0,0.0,0.0,14.1,20.2,N,Y
2016-03-27,98324.64500000002,25.861035208415945,98324.64500000002,25.861035208415945,0.0,0.0,0.0,14.3,19.9,N,Y
2016-03-28,102746.59999999999,27.586176969359578,102746.59999999999,27.586176969359578,0.0,0.0,0.0,9.4,19.2,N,Y
2016-03-29,118281.12999999999,31.070951348283533,118281.12999999999,31.070951348283533,0.0,0.0,0.0,14.5,17.9,N,N
2016-03-30,122625.20999999999,29.062513821179188,122625.20999999999,29.062513821179188,0.0,0.0,0.0,15.5,18.7,N,N
2016-03-31,122964.71499999998,21.902028967008953,118262.93499999998,25.0571197456929,4701.78,-3.1550907786839506,0.041666668,11.3,22.7,N,N
2016-04-01,116321.59999999999,14.490796653845893,113832.29499999998,14.802383502720046,2489.305,-0.31158684887415583,0.020833334,13.1,26.5,N,N
2016-04-02,102832.72,13.568986458784714,102832.72,13.568986458784714,0.0,0.0,0.0,15.5,19.5,N,N
2016-04-03,102084.00000000003,15.803999542533598,102084.00000000003,15.803999542533598,0.0,0.0,0.0,11.3,18.8,N,N
2016-04-04,120445.73500000002,38.46855030856842,120445.73500000002,38.46855030856842,0.0,0.0,0.0,9.7,21.2,N,N
2016-04-05,120371.23500000002,21.423208151847902,104599.47499999998,30.007154710176398,15771.76,-8.58394655832849,0.16666667,12.3,29.0,N,N
2016-04-06,125657.12499999999,45.520804548488584,125657.12499999999,45.520804548488584,0.0,0.0,0.0,13.6,15.6,N,N
2016-04-07,125663.33000000002,52.13196851897844,125663.33000000002,52.13196851897844,0.0,0.0,0.0,8.3,18.4,N,N
2016-04-08,124266.88500000001,75.35781073815443,124266.88500000001,75.35781073815443,0.0,0.0,0.0,11.9,20.0,N,N
2016-04-09,109044.89999999998,73.13914453266499,109044.89999999998,73.13914453266499,0.0,0.0,0.0,10.4,22.3,N,N
2016-04-10,99845.34500000003,35.12054575453668,99845.34500000003,35.12054575453668,0.0,0.0,0.0,13.6,23.5,N,N
2016-04-11,118614.00499999996,62.30651080536402,118614.00499999996,62.30651080536402,0.0,0.0,0.0,14.5,20.1,N,N
2016-04-12,123808.75999999998,62.96455249652773,123808.75999999998,62.96455249652773,0.0,0.0,0.0,14.0,18.7,Y,N
2016-04-13,124686.62999999999,77.21022317910108,124686.62999999999,77.21022317910108,0.0,0.0,0.0,11.3,20.0,Y,N
2016-04-14,126519.06499999997,92.92520704369734,126519.06499999997,92.92520704369734,0.0,0.0,0.0,11.6,27.0,Y,N
2016-04-15,124721.48500000002,81.71784793534168,124721.48500000002,81.71784793534168,0.0,0.0,0.0,13.4,27.0,Y,N
2016-04-16,108525.965,51.528968564803826,108525.965,51.528968564803826,0.0,0.0,0.0,14.0,20.3,Y,N
2016-04-17,100526.30500000001,39.12944308158944,100526.30500000001,39.12944308158944,0.0,0.0,0.0,13.1,19.8,Y,N
2016-04-18,123441.82000000002,61.629114917456654,123441.82000000002,61.629114917456654,0.0,0.0,0.0,9.8,25.0,Y,N
2016-04-19,126846.44500000002,54.57119178862285,126846.44500000002,54.57119178862285,0.0,0.0,0.0,13.6,27.4,Y,N
2016-04-20,125204.785,40.05366229533479,125204.785,40.05366229533479,0.0,0.0,0.0,15.3,28.0,Y,N
2016-04-21,125514.13999999997,55.74046858385837,125514.13999999997,55.74046858385837,0.0,0.0,0.0,17.1,24.2,Y,N
2016-04-22,120124.305,52.29655517507467,120124.305,52.29655517507467,0.0,0.0,0.0,14.6,16.7,Y,N
2016-04-23,108773.745,36.73452620391069,108773.745,36.73452620391069,0.0,0.0,0.0,12.3,18.6,Y,N
2016-04-24,105642.28000000003,30.680454852451117,105642.28000000003,30.680454852451117,0.0,0.0,0.0,9.1,20.0,Y,N
2016-04-25,104072.435,39.08786121512388,98779.56000000001,39.19931557477252,5292.875,-0.1114543596486428,0.0625,9.9,25.0,Y,Y
2016-04-26,117437.66500000001,56.436415142875994,117437.66500000001,56.436415142875994,0.0,0.0,0.0,11.3,25.6,Y,N
2016-04-27,118531.49999999999,19.411138104217027,99880.91499999998,25.076100117268407,18650.585,-5.664962013051383,0.20833333,13.0,25.4,Y,N
2016-04-28,126847.01999999997,60.58197892626884,126847.01999999997,60.58197892626884,0.0,0.0,0.0,19.8,24.9,Y,N
2016-04-29,122054.12999999999,51.748341773850655,114678.89999999998,51.79498099982359,7375.23,-0.04663922597293513,0.083333336,16.9,20.6,Y,N
2016-04-30,103505.195,27.107906179008694,103505.195,27.107906179008694,0.0,0.0,0.0,16.4,24.1,Y,N
2016-05-01,98873.53499999997,31.874217622541774,85828.91999999998,32.804484697548254,13044.615,-0.9302670750064719,0.16666667,14.4,17.0,Y,N
2016-05-02,116969.62999999998,37.34851757503208,116969.62999999998,37.34851757503208,0.0,0.0,0.0,9.0,18.4,Y,N
2016-05-03,119014.44500000002,22.2429190801167,100551.01,27.661666956057303,18463.435,-5.418747875940604,0.20833333,12.3,20.1,Y,N
2016-05-04,124525.185,47.75384259577693,124525.185,47.75384259577693,0.0,0.0,0.0,9.8,18.2,Y,N
2016-05-05,118192.05499999998,27.2322529661575,111978.51,28.435566042066032,6213.545,-1.2033130759085289,0.0625,12.6,20.5,Y,N
2016-05-06,120421.31999999999,64.31705657810427,120421.31999999999,64.31705657810427,0.0,0.0,0.0,15.9,24.7,Y,N
2016-05-07,106052.64000000001,46.62702428152658,106052.64000000001,46.62702428152658,0.0,0.0,0.0,11.4,25.7,Y,N
2016-05-08,103487.27999999998,59.14011232249993,103487.27999999998,59.14011232249993,0.0,0.0,0.0,15.5,20.4,Y,N
2016-05-09,119781.135,100.81404268418395,119781.135,100.81404268418395,0.0,0.0,0.0,15.4,22.2,Y,N
2016-05-10,119611.87999999999,36.98010660437743,119611.87999999999,36.98010660437743,0.0,0.0,0.0,13.7,17.2,Y,N
2016-05-11,123616.28000000004,59.849881664049406,123616.28000000004,59.849881664049406,0.0,0.0,0.0,12.2,17.4,Y,N
2016-05-12,120693.52999999998,53.79609684048515,120693.52999999998,53.79609684048515,0.0,0.0,0.0,14.1,21.4,Y,N
2016-05-13,118800.06999999998,52.36555156448983,118800.06999999998,52.36555156448983,0.0,0.0,0.0,15.9,21.6,Y,N
2016-05-14,101945.995,28.278767370900635,101945.995,28.278767370900635,0.0,0.0,0.0,14.5,21.7,Y,N
2016-05-15,99697.62,37.07654105634619,99697.62,37.07654105634619,0.0,0.0,0.0,15.0,22.0,Y,N
2016-05-16,121182.69499999996,41.91676316119229,121182.69499999996,41.91676316119229,0.0,0.0,0.0,7.7,19.6,Y,N
2016-05-17,124209.40499999997,68.33332654801787,124209.40499999997,68.33332654801787,0.0,0.0,0.0,11.4,17.1,Y,N
2016-05-18,124352.21499999995,70.58882764171112,124352.21499999995,70.58882764171112,0.0,0.0,0.0,13.0,19.3,Y,N
2016-05-19,124392.29000000005,44.403358294955396,117315.78000000004,48.218030403652804,7076.51,-3.8146721086974105,0.0625,14.6,18.4,Y,N
2016-05-20,127705.84000000003,79.79590740368644,127705.84000000003,79.79590740368644,0.0,0.0,0.0,11.6,17.4,Y,N
2016-05-21,112336.78,45.74527142045552,112336.78,45.74527142045552,0.0,0.0,0.0,8.1,18.5,Y,N
2016-05-22,101618.98000000001,24.19265245675561,101618.98000000001,24.19265245675561,0.0,0.0,0.0,9.2,22.2,Y,N
2016-05-23,121424.41999999998,10.801519078699325,103012.42,43.64384251866306,18412.0,-32.84232343996373,0.20833333,12.8,17.2,Y,N
2016-05-24,131916.40499999997,45.213847148881904,131916.40499999997,45.213847148881904,0.0,0.0,0.0,10.7,15.8,Y,N
2016-05-25,132170.05000000002,66.25853483372367,130170.27000000002,66.27714517245019,1999.78,-0.01861033872651179,0.020833334,7.6,15.6,Y,N
2016-05-26,137080.875,99.42483313372487,137080.875,99.42483313372487,0.0,0.0,0.0,10.3,12.5,Y,N
2016-05-27,134317.62000000002,68.19342853714949,134317.62000000002,68.19342853714949,0.0,0.0,0.0,9.2,14.4,Y,N
2016-05-28,119938.795,81.99013457989136,119938.795,81.99013457989136,0.0,0.0,0.0,5.7,13.2,Y,N
2016-05-29,118751.96499999997,68.7154740391033,118751.96499999997,68.7154740391033,0.0,0.0,0.0,8.7,13.9,Y,N
2016-05-30,134983.95499999996,115.78467360509629,134983.95499999996,115.78467360509629,0.0,0.0,0.0,7.2,15.4,Y,N
2016-05-31,140402.15,156.46472264990248,140402.15,156.46472264990248,0.0,0.0,0.0,3.6,17.4,Y,N
2016-06-01,141195.03,168.85275921362106,141195.03,168.85275921362106,0.0,0.0,0.0,4.8,17.0,Y,N
2016-06-02,141292.55999999997,180.91035025835762,141292.55999999997,180.91035025835762,0.0,0.0,0.0,4.8,12.8,Y,N
2016-06-03,137717.25499999995,175.85462988534016,137717.25499999995,175.85462988534016,0.0,0.0,0.0,6.8,14.1,Y,N
2016-06-04,122764.32999999999,126.74997191325852,122764.32999999999,126.74997191325852,0.0,0.0,0.0,9.8,13.4,Y,N
2016-06-05,116052.80500000001,122.78877760386747,116052.80500000001,122.78877760386747,0.0,0.0,0.0,10.5,14.1,Y,N
2016-06-06,134829.75499999998,107.44561213695003,134829.75499999998,107.44561213695003,0.0,0.0,0.0,8.9,14.5,Y,N
2016-06-07,135306.00500000003,88.3269629126955,135306.00500000003,88.3269629126955,0.0,0.0,0.0,10.5,15.3,Y,N
2016-06-08,137305.35500000004,91.31566020167236,137305.35500000004,91.31566020167236,0.0,0.0,0.0,9.7,14.7,Y,N
2016-06-09,132859.30499999996,50.23897194140825,132859.30499999996,50.23897194140825,0.0,0.0,0.0,10.8,17.5,Y,N
2016-06-10,132209.51500000004,47.425798778930535,132209.51500000004,47.425798778930535,0.0,0.0,0.0,10.4,15.8,Y,N
2016-06-11,120753.43000000002,55.59096957742731,120753.43000000002,55.59096957742731,0.0,0.0,0.0,9.0,13.5,Y,N
2016-06-12,122771.53,77.21528799144231,122771.53,77.21528799144231,0.0,0.0,0.0,5.0,13.8,Y,N
2016-06-13,122106.95000000001,95.06477463363059,122106.95000000001,95.06477463363059,0.0,0.0,0.0,3.8,13.4,Y,Y
2016-06-14,138466.56,90.84510926284298,138466.56,90.84510926284298,0.0,0.0,0.0,8.6,15.6,Y,N
2016-06-15,140904.58999999997,92.41624584656897,140904.58999999997,92.41624584656897,0.0,0.0,0.0,6.0,17.9,Y,N
2016-06-16,140741.165,89.92914895403915,140741.165,89.92914895403915,0.0,0.0,0.0,7.8,14.3,Y,N
2016-06-17,138023.10999999996,99.57367451327536,138023.10999999996,99.57367451327536,0.0,0.0,0.0,9.3,15.1,Y,N
2016-06-18,123162.185,62.93401613125005,123162.185,62.93401613125005,0.0,0.0,0.0,10.0,12.7,Y,N
2016-06-19,119662.165,79.3848217684345,119662.165,79.3848217684345,0.0,0.0,0.0,7.3,13.5,Y,N
2016-06-20,134435.115,114.87507797646474,134435.115,114.87507797646474,0.0,0.0,0.0,9.1,13.2,Y,N
2016-06-21,137511.31500000003,62.15476410541197,137511.31500000003,62.15476410541197,0.0,0.0,0.0,10.4,14.7,Y,N
2016-06-22,133813.28499999997,58.75903857789606,133813.28499999997,58.75903857789606,0.0,0.0,0.0,11.2,15.4,Y,N
2016-06-23,136740.005,78.31898018908221,136740.005,78.31898018908221,0.0,0.0,0.0,10.4,14.8,Y,N
2016-06-24,144658.37999999998,67.93849619704025,144658.37999999998,67.93849619704025,0.0,0.0,0.0,6.9,10.7,N,N
2016-06-25,131730.83500000002,99.76325079621637,131730.83500000002,99.76325079621637,0.0,0.0,0.0,5.6,12.7,N,N
2016-06-26,126455.93500000001,120.44110061659026,126455.93500000001,120.44110061659026,0.0,0.0,0.0,3.0,11.1,N,N
2016-06-27,148639.99499999997,127.34660756278957,148639.99499999997,127.34660756278957,0.0,0.0,0.0,4.8,10.6,N,N
2016-06-28,142146.30999999997,110.28039026338429,142146.30999999997,110.28039026338429,0.0,0.0,0.0,5.0,17.0,N,N
2016-06-29,136071.965,80.1252430818501,136071.965,80.1252430818501,0.0,0.0,0.0,8.9,15.8,N,N
2016-06-30,141078.46,115.11789547497189,141078.46,115.11789547497189,0.0,0.0,0.0,10.3,11.7,N,N
2016-07-01,136676.715,117.71204787918704,136676.715,117.71204787918704,0.0,0.0,0.0,7.3,14.1,N,N
2016-07-02,118683.565,90.4565237785872,118683.565,90.4565237785872,0.0,0.0,0.0,9.9,16.5,N,N
2016-07-03,112556.405,68.59708917275744,112556.405,68.59708917275744,0.0,0.0,0.0,10.9,16.7,N,N
2016-07-04,135712.245,124.13688556327396,135712.245,124.13688556327396,0.0,0.0,0.0,10.4,12.7,N,N
2016-07-05,142401.79499999998,147.18769194657978,142401.79499999998,147.18769194657978,0.0,0.0,0.0,8.2,12.8,N,N
2016-07-06,134056.095,116.68211161044191,134056.095,116.68211161044191,0.0,0.0,0.0,9.8,13.0,N,N
2016-07-07,138768.04499999998,176.91203624256585,138768.04499999998,176.91203624256585,0.0,0.0,0.0,10.5,13.7,N,N
2016-07-08,136690.05,114.84420297197931,136690.05,114.84420297197931,0.0,0.0,0.0,9.7,15.3,N,N
2016-07-09,122369.53500000002,105.54857608922025,122369.53500000002,105.54857608922025,0.0,0.0,0.0,5.3,15.2,N,N
2016-07-10,119218.22999999998,36.16721233153688,119218.22999999998,36.16721233153688,0.0,0.0,0.0,6.5,14.2,N,N
2016-07-11,128207.12500000001,44.85808004391332,128207.12500000001,44.85808004391332,0.0,0.0,0.0,8.3,16.0,N,N
2016-07-12,137582.195,49.15948571797389,132525.93000000002,54.558215969733574,5056.264999999999,-5.398730251759684,0.041666668,10.7,13.7,Y,N
2016-07-13,145728.26,65.91496492135431,145728.26,65.91496492135431,0.0,0.0,0.0,4.5,12.0,Y,N
2016-07-14,144103.70500000002,76.11745262309529,144103.70500000002,76.11745262309529,0.0,0.0,0.0,6.6,14.0,Y,N
2016-07-15,141166.84999999995,79.50760047667002,141166.84999999995,79.50760047667002,0.0,0.0,0.0,8.8,14.1,Y,N
2016-07-16,120659.14999999998,73.69441876973275,120659.14999999998,73.69441876973275,0.0,0.0,0.0,7.8,13.7,Y,N
2016-07-17,113418.12499999999,48.78840530162178,113418.12499999999,48.78840530162178,0.0,0.0,0.0,3.1,16.1,Y,N
2016-07-18,127367.01500000001,43.89151870325295,127367.01500000001,43.89151870325295,0.0,0.0,0.0,9.6,17.7,Y,N
2016-07-19,137028.04999999996,49.45378979048452,137028.04999999996,49.45378979048452,0.0,0.0,0.0,12.6,16.0,Y,N
2016-07-20,136850.14000000004,52.331551942146326,136850.14000000004,52.331551942146326,0.0,0.0,0.0,9.8,16.1,Y,N
2016-07-21,136127.12499999997,44.9265328431053,136127.12499999997,44.9265328431053,0.0,0.0,0.0,6.9,18.1,Y,N
2016-07-22,128777.82,21.091718867814336,119021.91,21.868482410247342,9755.91,-0.7767635424330058,0.104166664,9.2,18.3,Y,N
2016-07-23,119888.57499999998,62.70928692663168,114203.22499999999,63.28597289858523,5685.35,-0.5766859719535411,0.0625,7.5,11.6,Y,N
2016-07-24,120126.90499999998,52.22700853401658,120126.90499999998,52.22700853401658,0.0,0.0,0.0,4.7,11.4,Y,N
2016-07-25,138134.63500000004,37.98018660852146,138134.63500000004,37.98018660852146,0.0,0.0,0.0,6.3,14.3,Y,N
2016-07-26,146465.69000000003,47.97124595630553,146465.69000000003,47.97124595630553,0.0,0.0,0.0,6.5,11.0,Y,N
2016-07-27,143209.75499999998,36.39746277863544,143209.75499999998,36.39746277863544,0.0,0.0,0.0,7.5,12.9,Y,N
2016-07-28,142341.635,41.561898749793066,142341.635,41.561898749793066,0.0,0.0,0.0,6.9,15.2,Y,N
2016-07-29,139822.93000000002,33.8696819209124,139822.93000000002,33.8696819209124,0.0,0.0,0.0,10.2,15.3,Y,N
2016-07-30,121548.53499999999,24.849528434053113,121548.53499999999,24.849528434053113,0.0,0.0,0.0,9.1,13.8,Y,N
2016-07-31,114481.27999999998,33.778252085406464,114481.27999999998,33.778252085406464,0.0,0.0,0.0,10.3,17.0,Y,N
2016-08-01,137934.84499999997,45.979129369377276,137934.84499999997,45.979129369377276,0.0,0.0,0.0,11.2,14.4,Y,N
2016-08-02,137301.69,48.597990584456774,137301.69,48.597990584456774,0.0,0.0,0.0,8.5,13.4,Y,N
2016-08-03,140922.71500000003,58.02954936186121,140922.71500000003,58.02954936186121,0.0,0.0,0.0,8.7,12.8,Y,N
2016-08-04,142671.50999999998,51.565282190186394,142671.50999999998,51.565282190186394,0.0,0.0,0.0,4.9,14.6,Y,N
2016-08-05,145491.33,70.20311650048153,145491.33,70.20311650048153,0.0,0.0,0.0,3.4,14.6,Y,N
2016-08-06,130907.09499999997,54.39807829781878,130907.09499999997,54.39807829781878,0.0,0.0,0.0,5.8,14.4,Y,N
2016-08-07,120379.285,32.884789924196674,120379.285,32.884789924196674,0.0,0.0,0.0,7.6,16.6,Y,N
2016-08-08,138506.45,35.11782073109231,138506.45,35.11782073109231,0.0,0.0,0.0,5.0,14.2,Y,N
2016-08-09,132819.53499999997,29.29351973600872,127910.815,29.89466983640622,4908.72,-0.6011501003975057,0.041666668,9.7,18.9,Y,N
2016-08-10,130616.66999999998,22.41944079075052,122614.305,22.674111360747446,8002.365,-0.25467056999692306,0.083333336,9.6,15.3,Y,N
2016-08-11,138368.40000000002,39.80646362030637,133655.33000000002,39.848644349432384,4713.07,-0.04218072912601432,0.041666668,6.8,15.7,Y,N
2016-08-12,134885.67,41.09220006802798,134885.67,41.09220006802798,0.0,0.0,0.0,7.7,14.1,Y,N
2016-08-13,120382.805,38.81095607508066,120382.805,38.81095607508066,0.0,0.0,0.0,7.9,15.1,Y,N
2016-08-14,113066.24500000001,33.061160003589045,113066.24500000001,33.061160003589045,0.0,0.0,0.0,8.5,18.7,Y,N
2016-08-15,127906.24000000002,39.83893843099445,127906.24000000002,39.83893843099445,0.0,0.0,0.0,10.2,18.1,Y,N
2016-08-16,124975.10999999999,24.453904468257722,119010.69999999998,24.704126723713227,5964.41,-0.2502222554555063,0.0625,10.0,18.2,Y,N
2016-08-17,132561.21999999997,40.89160698996284,132561.21999999997,40.89160698996284,0.0,0.0,0.0,12.5,15.6,Y,N
2016-08-18,123434.50500000002,27.471093289514144,119405.44500000002,27.70346857550083,4029.06,-0.23237528598668578,0.041666668,7.1,21.6,Y,N
2016-08-19,132569.74,27.60134081276768,132569.74,27.60134081276768,0.0,0.0,0.0,15.3,16.4,Y,N
2016-08-20,121052.06,25.002466944387404,118994.655,25.002466944387404,2057.405,0.0,0.020833334,6.9,13.6,Y,N
2016-08-21,119118.545,38.913255626989056,119118.545,38.913255626989056,0.0,0.0,0.0,9.5,14.8,Y,N
2016-08-22,139203.49999999997,59.99534067067281,139203.49999999997,59.99534067067281,0.0,0.0,0.0,7.8,16.0,Y,N
2016-08-23,138640.38999999998,73.18959370858664,138640.38999999998,73.18959370858664,0.0,0.0,0.0,7.0,13.4,Y,N
2016-08-24,141122.795,114.00395978020413,141122.795,114.00395978020413,0.0,0.0,0.0,3.7,12.7,Y,N
2016-08-25,139724.02500000002,74.66305514066032,139724.02500000002,74.66305514066032,0.0,0.0,0.0,6.5,13.0,Y,N
2016-08-26,139920.54499999998,67.62775329848809,139920.54499999998,67.62775329848809,0.0,0.0,0.0,7.2,14.4,Y,N
2016-08-27,119573.22000000002,31.8081796103676,119573.22000000002,31.8081796103676,0.0,0.0,0.0,9.3,16.3,Y,N
2016-08-28,114832.42500000002,29.447681034777407,114832.42500000002,29.447681034777407,0.0,0.0,0.0,10.5,19.0,Y,N
2016-08-29,125055.69,39.142378899352764,125055.69,39.142378899352764,0.0,0.0,0.0,8.7,20.4,Y,N
2016-08-30,133748.44,53.18693099635406,133748.44,53.18693099635406,0.0,0.0,0.0,10.2,16.8,Y,N
2016-08-31,128834.06499999997,32.559017398077145,128834.06499999997,32.559017398077145,0.0,0.0,0.0,12.8,20.2,Y,N
2016-09-01,134246.16500000004,46.80878786444291,134246.16500000004,46.80878786444291,0.0,0.0,0.0,11.6,15.5,Y,N
2016-09-02,135273.32499999992,52.63679288174517,135273.32499999992,52.63679288174517,0.0,0.0,0.0,9.6,15.0,Y,N
2016-09-03,118621.95999999996,35.27078286052601,118621.95999999996,35.27078286052601,0.0,0.0,0.0,10.0,15.7,Y,N
2016-09-04,110986.005,24.51210763555279,110986.005,24.51210763555279,0.0,0.0,0.0,10.1,16.9,Y,N
2016-09-05,127275.815,38.21246962629938,127275.815,38.21246962629938,0.0,0.0,0.0,12.8,18.4,Y,N
2016-09-06,129542.36499999999,28.692645954086146,129542.36499999999,28.692645954086146,0.0,0.0,0.0,9.2,21.5,Y,N
2016-09-07,123307.01999999997,24.182421386876428,123307.01999999997,24.182421386876428,0.0,0.0,0.0,9.6,21.0,Y,N
2016-09-08,117722.95,12.504319159518175,95788.61499999999,16.41256997552304,21934.335000000003,-3.9082508160048652,0.22916667,13.1,23.3,Y,N
2016-09-09,125432.60500000001,23.400999273275083,125432.60500000001,23.400999273275083,0.0,0.0,0.0,16.0,16.7,Y,N
2016-09-10,111412.99500000002,38.55990885264326,111412.99500000002,38.55990885264326,0.0,0.0,0.0,11.5,14.3,Y,N
2016-09-11,109125.21499999998,50.347882006463855,109125.21499999998,50.347882006463855,0.0,0.0,0.0,7.3,17.0,Y,N
2016-09-12,130967.28000000001,68.17720323809121,130967.28000000001,68.17720323809121,0.0,0.0,0.0,9.9,13.6,Y,N
2016-09-13,134720.155,62.068475555495034,134720.155,62.068475555495034,0.0,0.0,0.0,9.6,14.6,Y,N
2016-09-14,130650.87999999998,54.84052420351093,130650.87999999998,54.84052420351093,0.0,0.0,0.0,10.5,16.1,Y,N
2016-09-15,134234.45000000007,42.81991757592776,134234.45000000007,42.81991757592776,0.0,0.0,0.0,8.7,14.6,Y,N
2016-09-16,131734.10499999998,47.04374730712295,131734.10499999998,47.04374730712295,0.0,0.0,0.0,9.0,15.7,N,N
2016-09-17,106709.53999999998,36.02869125900083,106709.53999999998,36.02869125900083,0.0,0.0,0.0,11.1,19.8,N,N
2016-09-18,110314.625,48.344866351583036,110314.625,48.344866351583036,0.0,0.0,0.0,10.8,12.5,N,N
2016-09-19,127391.09,56.442549353333916,127391.09,56.442549353333916,0.0,0.0,0.0,8.5,16.3,N,N
2016-09-20,122664.30500000004,43.17737957142463,122664.30500000004,43.17737957142463,0.0,0.0,0.0,9.1,18.8,N,N
2016-09-21,127208.56999999995,52.2828345928266,127208.56999999995,52.2828345928266,0.0,0.0,0.0,10.9,15.2,N,N
2016-09-22,131357.34000000003,55.70187271377448,131357.34000000003,55.70187271377448,0.0,0.0,0.0,9.6,13.4,N,N
2016-09-23,127420.43000000004,46.53870327270122,127420.43000000004,46.53870327270122,0.0,0.0,0.0,9.8,16.5,N,N
2016-09-24,106776.27499999998,43.55659981723468,106776.27499999998,43.55659981723468,0.0,0.0,0.0,10.0,20.1,N,N
2016-09-25,105931.55500000001,37.698479470541145,105931.55500000001,37.698479470541145,0.0,0.0,0.0,9.5,14.7,N,N
2016-09-26,124343.19,47.67147026829535,124343.19,47.67147026829535,0.0,0.0,0.0,8.1,16.9,N,N
2016-09-27,126888.77,49.79450443053392,126888.77,49.79450443053392,0.0,0.0,0.0,7.4,14.8,N,N
2016-09-28,121143.25000000001,32.43171471955721,121143.25000000001,32.43171471955721,0.0,0.0,0.0,7.5,19.3,N,N
2016-09-29,122858.49,37.596001054953554,122858.49,37.596001054953554,0.0,0.0,0.0,12.5,16.7,N,N
2016-09-30,113439.775,33.0636926228036,113439.775,33.0636926228036,0.0,0.0,0.0,9.3,16.4,N,Y
2016-10-01,109181.26,20.4860958735043,109181.26,20.4860958735043,0.0,0.0,0.0,11.6,18.6,N,N
2016-10-02,97992.93,13.656870187471688,90684.65499999998,13.968135815512404,7308.275000000001,-0.31126562804071684,0.083333336,12.1,24.0,N,N
2016-10-03,115839.01000000002,21.601743627211594,113550.39500000002,23.042808930687514,2288.615,-1.4410653034759184,0.020833334,11.1,15.9,N,N
2016-10-04,124089.47,23.00178132117092,112355.55999999998,26.603612454787662,11733.91,-3.6018311336167366,0.125,10.6,17.1,Y,N
2016-10-05,128558.38499999998,41.115132723548136,128558.38499999998,41.115132723548136,0.0,0.0,0.0,8.0,17.1,Y,N
2016-10-06,115898.53999999998,30.189572804799784,115898.53999999998,30.189572804799784,0.0,0.0,0.0,9.7,27.2,Y,N
2016-10-07,116197.73000000001,37.33910430048848,116197.73000000001,37.33910430048848,0.0,0.0,0.0,14.1,22.5,Y,N
2016-10-08,101300.77500000002,35.21034381967955,101300.77500000002,35.21034381967955,0.0,0.0,0.0,9.7,16.9,Y,N
2016-10-09,94954.16,15.90301462252944,91594.94499999999,16.016354855858868,3359.215,-0.11334023332942969,0.041666668,9.5,22.0,Y,N
2016-10-10,116831.43000000001,27.65471777371894,109279.11000000002,28.019509063614134,7552.32,-0.3647912898951935,0.083333336,13.0,16.8,Y,N
2016-10-11,124665.82,38.199945727305206,124665.82,38.199945727305206,0.0,0.0,0.0,7.5,15.1,Y,N
2016-10-12,128612.29999999997,44.770645537790706,128612.29999999997,44.770645537790706,0.0,0.0,0.0,10.2,15.4,Y,N
2016-10-13,128242.765,58.35308518301208,128242.765,58.35308518301208,0.0,0.0,0.0,6.8,14.6,Y,N
2016-10-14,121731.48499999999,43.96650660139404,121731.48499999999,43.96650660139404,0.0,0.0,0.0,5.2,22.7,Y,N
2016-10-15,97887.48499999999,12.698328742433214,88673.46999999997,13.099058438369319,9214.015,-0.40072969593610464,0.104166664,9.4,24.8,Y,N
2016-10-16,101793.03499999996,22.02909542091953,100052.43999999996,22.090653090361254,1740.595,-0.06155766944172558,0.020833334,17.4,23.1,Y,N
2016-10-17,116042.84499999999,29.596681637286654,116042.84499999999,29.596681637286654,0.0,0.0,0.0,9.8,18.9,Y,N
2016-10-18,123265.44000000002,36.721212710148116,123265.44000000002,36.721212710148116,0.0,0.0,0.0,9.6,16.6,Y,N
2016-10-19,126362.045,60.6830278201813,126362.045,60.6830278201813,0.0,0.0,0.0,7.5,16.5,Y,N
2016-10-20,114867.15999999999,27.425826229185088,112389.10999999999,27.425826229185088,2478.05,0.0,0.020833334,6.8,21.8,Y,N
2016-10-21,122975.28499999999,43.244732264291976,119216.825,43.49576747961999,3758.46,-0.25103521532802303,0.041666668,14.8,17.6,Y,N
2016-10-22,114184.195,38.7111307624492,114184.195,38.7111307624492,0.0,0.0,0.0,6.9,13.2,Y,N
